lon,lat,tile_ID,comm_ID,geometry
113.803899502,22.416889731,10,-1.0,"POLYGON ((113.801556377412 22.4214435711074,113.801027999942 22.4201080003839,113.801466999503 22.4192310004104,113.802293999868 22.4185440002055,113.805391999741 22.4179430003693,113.806876999874 22.417896,113.807883999547 22.4181320000917,113.808357999822 22.4186519997901,113.808764999705 22.4195040004094,113.808806756415 22.4195278738112,113.808661187 22.4122938190001,113.798956568 22.412462309,113.799137514 22.4214855830001,113.801556377412 22.4214435711074))"
113.813604388,22.416720913,11,-1.0,"POLYGON ((113.81586751051 22.4121682713616,113.808661187 22.4122938190001,113.808806756415 22.4195278738112,113.809245999403 22.4197790005005,113.809997999908 22.4197380004084,113.81214499999 22.4188829996507,113.813102999204 22.4182120001837,113.81338199948 22.4176690003241,113.813381964406 22.4176680317543,113.813339999342 22.4165170002595,113.813981093653 22.4158614142729,113.814268999914 22.4155670005167,113.815429999495 22.4143880001061,113.815727999747 22.4131470004338,113.81586751051 22.4121682713616))"
113.794375204,22.4260812731,12,-1.0,"POLYGON ((113.799169228785 22.4230662968198,113.799137514 22.4214855830001,113.797291898951 22.421517527481,113.797299999795 22.4217430002393,113.798018999677 22.4228370003274,113.798988999443 22.4230910003494,113.799169228785 22.4230662968198))"
113.804080807,22.4259129619,13,-1.0,"POLYGON ((113.801556377412 22.4214435711074,113.799137514 22.4214855830001,113.799169228785 22.4230662968198,113.800225072629 22.4229215752706,113.800345999968 22.4229049998659,113.80112999925 22.422428000352,113.801515999963 22.4220760003072,113.801605999617 22.4215690003091,113.801556377412 22.4214435711074))"
113.882095177,22.4425907353,14,-1.0,"POLYGON ((113.887041641 22.4470152580001,113.887038121852 22.4468453355757,113.886809999682 22.4465749996366,113.886159164586 22.4470310275945,113.887041641 22.4470152580001))"
113.891801187,22.442417033,15,-1.0,"POLYGON ((113.887179425691 22.447012787542,113.887038121852 22.4468453355757,113.887041641 22.4470152580001,113.887179425691 22.447012787542))"
113.882281772,22.4516133227,16,-1.0,"POLYGON ((113.887228596 22.456037802,113.887041641 22.4470152580001,113.886159164586 22.4470310275945,113.885780999893 22.44729600051,113.885398999364 22.4556059997172,113.885776421273 22.4560637616322,113.887228596 22.456037802))"
113.891988408,22.4514395433,17,0.0,"POLYGON ((113.89448877857 22.4559075781256,113.894113999262 22.455440000156,113.893009999612 22.454062000461,113.89216100003 22.4530030001884,113.890608999506 22.4510770004033,113.887179425691 22.447012787542,113.887041641 22.4470152580001,113.887228596 22.456037802,113.89448877857 22.4559075781256))"
113.872761104,22.4608091725,18,-1.0,"POLYGON ((113.877708024 22.4652339370001,113.877655804942 22.4627066357085,113.87765200004 22.462714000151,113.876343972535 22.4652582485349,113.877708024 22.4652339370001))"
113.882468462,22.4606358987,19,1.0,"MULTIPOLYGON (((113.881128789104 22.4651727625493,113.881309999657 22.4631369998727,113.881313999841 22.4631010000112,113.881508999841 22.461102000457,113.881673999356 22.4590969997268,113.881687655561 22.4589360939256,113.881766 22.4580130000999,113.880909999197 22.4576369998477,113.880973999451 22.4575120003786,113.880885999889 22.4574730003787,113.880821999636 22.4575959997557,113.880383999222 22.4573999997103,113.87959976162 22.4589360939256,113.87905199985 22.4600090004151,113.878752999551 22.4605829999056,113.877655804942 22.4627066357085,113.877708024 22.4652339370001,113.881128789104 22.4651727625493)),((113.887228596 22.456037802,113.885776421273 22.4560637616322,113.88710899998 22.457680000032,113.886884999543 22.4587259997051,113.886867999659 22.4588069998432,113.88684044533 22.4589360939256,113.886525000029 22.460414000206,113.886437999614 22.4608179999508,113.886431999337 22.4608470003888,113.886395999476 22.46101299995,113.886263999684 22.4616100005012,113.88626499973 22.4616100005012,113.88629100003 22.4616159998785,113.886292999223 22.4616169999247,113.886299999545 22.4616179999708,113.88630399973 22.4616040002245,113.886304999776 22.4616040002245,113.886325999845 22.4616119996941,113.886330999176 22.4616149998324,113.886325999845 22.4616299996249,113.886326999891 22.4616299996249,113.887034999266 22.4619669998772,113.887354713933 22.4621211854588,113.887228596 22.456037802)))"
113.892175724,22.4604620423,20,0.0,"POLYGON ((113.894472386546 22.4649337111548,113.895750822942 22.4589360939256,113.895964000039 22.4579360001463,113.895991999531 22.4578040003544,113.895995999716 22.4577880005159,113.89448877857 22.4559075781256,113.887228596 22.456037802,113.887354713933 22.4621211854588,113.887795999286 22.4623339997144,113.887829999955 22.4623500004522,113.88782599977 22.4623549997835,113.887826999816 22.4623559998296,113.888028999239 22.4624699996907,113.888056999631 22.4624850003825,113.888052999447 22.4625040003594,113.887880999608 22.4633200002179,113.887731999932 22.4640250003535,113.887730999886 22.4640329998232,113.887623999448 22.4645369996828,113.887589999679 22.4646969998667,113.887549999633 22.4648840003964,113.887545999448 22.4649050004654,113.887736999263 22.464941000327,113.887950999239 22.464982000419,113.887956999516 22.4649830004651,113.887954999424 22.464993000027,113.88794028502 22.4650509192143,113.894472386546 22.4649337111548))"
114.49382658,22.4485458205,21,-1.0,"POLYGON ((114.498790161 22.4529492320001,114.498745062018 22.4511536223426,114.497073999665 22.4518520001697,114.49552171699 22.4530200779257,114.498790161 22.4529492320001))"
114.503527195,22.4483353002,22,-1.0,"POLYGON ((114.508491031 22.452738374,114.508428199603 22.4502436613696,114.508283999507 22.4501970002914,114.503979999777 22.4503419997835,114.501782138535 22.4504339024027,114.500320999215 22.4504949996446,114.498745062018 22.4511536223426,114.498790161 22.4529492320001,114.508491031 22.452738374))"
114.513227695,22.4481241987,23,-1.0,"POLYGON ((114.516078674291 22.4525729926585,114.515580999663 22.4512880002411,114.515538159558 22.4512824864976,114.513863999624 22.4510669999422,114.510852999267 22.4510289999884,114.509856999201 22.4507060003816,114.508428199603 22.4502436613696,114.508491031 22.452738374,114.516078674291 22.4525729926585))"
113.872947262,22.469831814,24,0.0,"POLYGON ((113.877855528206 22.4742572296266,113.877857999647 22.4742539999222,113.877893531645 22.4742076111158,113.877708024 22.4652339370001,113.876343972535 22.4652582485349,113.875629999425 22.4666469998592,113.875625999241 22.4666550002281,113.874600999637 22.4686290004281,113.872506842817 22.4726921149492,113.872459999829 22.4727830004352,113.872427999253 22.4728400003658,113.87240799923 22.4728800004117,113.871880000062 22.4739039999697,113.871826999417 22.4740050001307,113.871822999232 22.4740130004996,113.871811999624 22.4740310004304,113.871717999786 22.4742149999224,113.871695999671 22.4742529998762,113.871668999325 22.4743050004754,113.871647790777 22.4743679124282,113.877855528206 22.4742572296266))"
113.882655247,22.4696584631,25,0.0,"MULTIPOLYGON (((113.881128789104 22.4651727625493,113.877708024 22.4652339370001,113.877893531645 22.4742076111158,113.87800199999 22.4740660002458,113.878131999692 22.4738969996469,113.878244999507 22.4737500000625,113.878483999737 22.4734359999714,113.878727999298 22.4731189997421,113.878881000058 22.4729219996507,113.879061301538 22.4726921149492,113.879280999618 22.4724120004136,113.879468999295 22.4721679999533,113.879641000032 22.4719460005075,113.879673999755 22.4719030003232,113.879823999478 22.471708000324,113.880074999362 22.4713819996796,113.880135999477 22.4713029996338,113.880357999822 22.4710149998424,113.880362 22.4710080004189,113.880344999222 22.4709969999117,113.88031699973 22.4709810000731,113.880257999707 22.4709440001655,113.880217999661 22.4709179998659,113.8801559995 22.4708730004886,113.880125999915 22.4708500003272,113.880123999823 22.4708450000967,113.880292999522 22.47062599989,113.880402000052 22.4704859997291,113.880684999613 22.4701179998459,113.880688999798 22.4701130005146,113.880723999613 22.4697900000085,113.880726999751 22.4697590003777,113.880789999959 22.4691700001953,113.880832999244 22.4687790001508,113.880859999589 22.4681889999224,113.880865999866 22.4681249996691,113.881128789104 22.4651727625493)),((113.887602794 22.474082853,113.887432994166 22.4658966549696,113.887332999518 22.4658750002311,113.887310999403 22.4660090001153,113.887288999288 22.466107000138,113.887271999403 22.4661850001376,113.887248999242 22.4663030001834,113.887218999657 22.4664170000446,113.887224999934 22.4664390001598,113.887442000048 22.4664770001135,113.887345999218 22.4669619999963,113.887356999726 22.4669870002499,113.887371999518 22.4670020000423,113.887165999911 22.4671889996726,113.887144999842 22.4672089996956,113.887124999819 22.4672260004796,113.887030999981 22.4673089998105,113.887015999289 22.4673869998102,113.886831999797 22.4674839997868,113.886744999382 22.4675330002478,113.88673499982 22.4675419997636,113.886720000028 22.4675609997403,113.88666499929 22.4676239999477,113.886647999406 22.4676029998786,113.886631999567 22.4676209998093,113.886588999383 22.4676759996477,113.886579999867 22.4676840000166,113.886572999544 22.4676890002472,113.886554999614 22.467697999763,113.886462999868 22.4677339996244,113.88641299936 22.4677539996474,113.88638699996 22.4677609999702,113.886366999937 22.4677630000625,113.886351999245 22.4677650001547,113.886334999361 22.4677690003391,113.886318999522 22.4677739996704,113.88630899996 22.467778999901,113.886299999545 22.4677850001777,113.88629100003 22.4677939996934,113.886278999476 22.4678119996242,113.886269999961 22.4678270003159,113.886261999592 22.4678450002466,113.886256999361 22.4678529997162,113.886247999845 22.4678680004079,113.88623899943 22.4678790000159,113.886226999776 22.4678899996239,113.886214999223 22.4678990000388,113.886202999569 22.4679040002695,113.886191999961 22.4679090005,113.886180999454 22.467911999739,113.886160999431 22.4679169999696,113.886146999684 22.4679190000618,113.88613500003 22.467920000108,113.886112999915 22.4679210001541,113.886104999546 22.4679220002002,113.886080999339 22.4679230002463,113.886057999177 22.4679250003385,113.886046999569 22.4679260003846,113.886038000054 22.4679289996237,113.886030999731 22.467931999762,113.886021999316 22.4679380000387,113.886014999892 22.4679440003154,113.88600799957 22.4679529998311,113.886004999431 22.4679570000156,113.886002999339 22.4679570000156,113.885982999316 22.4679390000848,113.885932999708 22.4678979999928,113.885872999639 22.4678470003388,113.885858999893 22.4678359998316,113.88584699934 22.4678250002236,113.885821999985 22.4678030001084,113.885803 22.467788000316,113.88579999987 22.4677910004544,113.885781999939 22.467808000339,113.885653999433 22.4679369999926,113.885629999225 22.4679620002462,113.885628999179 22.4679620002462,113.885230999711 22.4678759998775,113.885190999665 22.4678680004079,113.885166999457 22.4678480003849,113.884958999758 22.467667000132,113.88492999932 22.4676419998784,113.884385999414 22.4672020002721,113.883096999327 22.468487000175,113.883075999258 22.4687220002202,113.883071999973 22.4687650004045,113.882920999305 22.4704340000291,113.882835999882 22.4714269999561,113.882829999605 22.471495000394,113.882761197871 22.4722947647917,113.88272701464 22.4726921149492,113.882680999928 22.4732270002259,113.882761197871 22.4732331695751,113.883109999927 22.4732599999491,113.883312999395 22.473279999972,113.883324999949 22.4732779998799,113.883331999372 22.4732769998338,113.883392999487 22.4732660002258,113.883400999856 22.4732890003871,113.883406999234 22.473308000364,113.883458999833 22.4734660004556,113.883480999948 22.4736530000859,113.883484999233 22.4736889999474,113.883485999279 22.4736899999935,113.883772999924 22.4737110000627,113.884226999277 22.473745999878,113.884285999299 22.4737510001086,113.884287999392 22.4737500000625,113.884396999922 22.4737010005008,113.88449599999 22.4736570002704,113.884520999345 22.473644999717,113.884527999668 22.4736580003165,113.88477533636 22.4741334363307,113.887602794 22.474082853)))"
113.892363137,22.4694845292,26,0.0,"POLYGON ((113.897310949 22.4739085890001,113.897180451752 22.4676382314429,113.896920999205 22.4679440003154,113.896868999505 22.4680060004766,113.896866999412 22.4680079996695,113.896863999274 22.4680129999,113.896844999297 22.4680020002922,113.896517218895 22.46781801429,113.894642999375 22.466765999951,113.894435999722 22.4666499999976,113.894209000045 22.4665150000672,113.894143999746 22.4664760000674,113.8941559994 22.4664180000907,113.894472386546 22.4649337111548,113.88794028502 22.4650509192143,113.887907999954 22.4651780004644,113.887862999678 22.4653409998873,113.887852999217 22.4653759997027,113.887847999885 22.4653930004866,113.887805999747 22.4654149997026,113.887789999909 22.4654199999331,113.887780999494 22.4654290003481,113.887767999793 22.4654399999561,113.887739999402 22.4654520005094,113.887687999701 22.4654640001635,113.887663999494 22.4654810000481,113.887632999863 22.4655970000016,113.88757399984 22.4658920001158,113.887591999771 22.465925999885,113.887489999564 22.465909,113.887432994166 22.4658966549696,113.887602794 22.474082853,113.897310949 22.4739085890001))"
113.902070931,22.4693100126,27,0.0,"MULTIPOLYGON (((113.902436155832 22.4738162814702,113.901224999834 22.472934000204,113.901188999972 22.4729069998582,113.901187999926 22.4729059998121,113.901369655785 22.4726921149492,113.904039999247 22.4695479996405,113.904074999961 22.4695050003555,113.903132999688 22.4688150000123,113.902072999369 22.4680370001076,113.901973999301 22.4679650003846,113.901837999324 22.4678650002695,113.901308999211 22.4674770003633,113.898931999312 22.4657340000241,113.898847999935 22.4656729999091,113.897180451752 22.4676382314429,113.897310949 22.4739085890001,113.902436155832 22.4738162814702)),((113.907019009 22.4737337420001,113.906967094502 22.4712476004672,113.90663899949 22.4713700000256,113.905580999264 22.4726050003206,113.905575999932 22.4726109996979,113.905507710812 22.4726921149492,113.905378999841 22.472844999697,113.905328999334 22.4729059998121,113.904832999843 22.4734899997637,113.904806999543 22.473521000294,113.904779999198 22.4735540000172,113.904590221829 22.4737774856678,113.907019009 22.4737337420001)))"
113.911778629,22.4691349127,28,0.0,"POLYGON ((113.912226104383 22.4736396459736,113.912165999861 22.4734489996716,113.912063999654 22.4733,113.911939999332 22.4732130004796,113.911764999355 22.4731199997882,113.911766999448 22.4730670000421,113.911485999979 22.4730340003189,113.91126499968 22.4730819998344,113.911206999703 22.4730979996729,113.91046499966 22.4733739998103,113.910273239918 22.4729300350931,113.910170476187 22.4726921149492,113.910096999777 22.4725220000903,113.910273239918 22.4724562830311,113.911217999311 22.4721039996999,113.911109999727 22.4718539998623,113.910273239918 22.4721663703817,113.910000999846 22.4722680000682,113.9097299999 22.4716419999784,113.910273239918 22.4714391965617,113.91084699929 22.4712249996341,113.910735999567 22.470968000373,113.910273239918 22.4711407637354,113.909610999848 22.4713879999563,113.909342000033 22.4707629999126,113.910273239918 22.4704152374733,113.910463999614 22.4703440003754,113.910313999891 22.469998999754,113.910273239918 22.4700142054912,113.906967094502 22.4712476004672,113.907019009 22.4737337420001,113.912226104383 22.4736396459736))"
114.494052802,22.4575630106,29,-1.0,"POLYGON ((114.499016753 22.4619663690001,114.498790161 22.4529492320001,114.49552171699 22.4530200779257,114.494463999814 22.4538159999085,114.494003999285 22.4558080000392,114.494834999835 22.4578160000085,114.49505924219 22.4589360939256,114.495235999442 22.4598189997471,114.495202492557 22.4620490775371,114.499016753 22.4619663690001))"
114.503754042,22.457352397,30,-1.0,"POLYGON ((114.508718248 22.461755418,114.508491031 22.452738374,114.498790161 22.4529492320001,114.499016753 22.4619663690001,114.508718248 22.461755418))"
114.513455167,22.4571412017,31,-1.0,"POLYGON ((114.518419627 22.461543885,114.51821184783 22.4533209305402,114.516202999569 22.4528939996584,114.516078674291 22.4525729926585,114.508491031 22.452738374,114.508718248 22.461755418,114.518419627 22.461543885))"
114.523156175,22.4569294253,32,-1.0,"POLYGON ((114.525777840925 22.4613830007741,114.525545999648 22.4612019996726,114.522540159601 22.4589360939256,114.52150399941 22.4581550003531,114.518992999627 22.456880000012,114.519204999511 22.4569870004498,114.519202999419 22.4566130002898,114.51942599981 22.455714000201,114.519504999856 22.4547200002279,114.519204999511 22.4535320003016,114.51821184783 22.4533209305402,114.518419627 22.461543885,114.525777840925 22.4613830007741))"
113.873133515,22.478854444,33,0.0,"POLYGON ((113.878081157 22.4832791200001,113.877948310156 22.4768561181264,113.877700999602 22.4763720004675,113.877078999696 22.475173000034,113.877075999558 22.4751669997573,113.877072999419 22.4751640005183,113.877073999466 22.4751630004722,113.877211999534 22.4750919998959,113.87721299958 22.4750899998037,113.877243999211 22.4750509998038,113.877275999788 22.4750089996657,113.877331999672 22.4749369999427,113.877457999187 22.4747720004276,113.877489999764 22.4747310003355,113.877769999186 22.4743689998295,113.877855528206 22.4742572296266,113.871647790777 22.4743679124282,113.871460999626 22.4749220001503,113.871325999695 22.4753249998489,113.871294000018 22.4754189996871,113.871275999188 22.4754710002865,113.870845 22.4767089998205,113.870609999952 22.4773840003714,113.869968000023 22.4792249998339,113.869005177747 22.4819885652202,113.868988999843 22.4820349999154,113.86897400005 22.4820790001458,113.86872999959 22.4827820001892,113.868498781745 22.4834500369276,113.878081157 22.4832791200001))"
113.882842128,22.4786810161,34,0.0,"POLYGON ((113.887790036 22.483105362,113.887602794 22.474082853,113.88477533636 22.4741334363307,113.885067999389 22.4746959996208,113.885092999642 22.4747419999433,113.885779999847 22.4760700000305,113.885787999317 22.4760849998229,113.885790999455 22.4760890000074,113.885687999202 22.47613500033,113.883514999717 22.4771110003724,113.88345199951 22.477138999865,113.882761197871 22.4774488010214,113.882180999354 22.4777090000704,113.882169999746 22.4777140003009,113.882115999953 22.4777380005084,113.882099000069 22.477747000024,113.882080999239 22.4777560004391,113.880807999889 22.4783259997452,113.880643999521 22.4783980003674,113.879190999965 22.479053,113.879115000057 22.4790909999497,113.879106999688 22.4790950001341,113.879102999504 22.4790869997653,113.879072999919 22.4790299998347,113.878866999413 22.4786419999284,113.878847999436 22.4786060000669,113.878494999345 22.4779260001849,113.87847799946 22.4778930004616,113.877948310156 22.4768561181264,113.878081157 22.4832791200001,113.887790036 22.483105362))"
113.892550644,22.4785070048,35,0.0,"POLYGON ((113.897498818 22.48293102,113.897310949 22.4739085890001,113.887602794 22.474082853,113.887790036 22.483105362,113.897498818 22.48293102))"
113.902259065,22.4783324103,36,0.0,"POLYGON ((113.907207505 22.4827560950001,113.907019009 22.4737337420001,113.904590221829 22.4737774856678,113.904216999315 22.4742170000146,113.904193 22.4742460004526,113.903914999777 22.4745680000132,113.903895999801 22.4745880000362,113.903410999918 22.4750820003341,113.90336899978 22.4751240004723,113.903346999664 22.4751469997343,113.903343999526 22.475144999642,113.903271999803 22.475092999942,113.903209999642 22.4750479996655,113.903174999826 22.4750159999884,113.903123999273 22.4749790000808,113.903106999389 22.4749670004267,113.903102000057 22.4749630002423,113.903097999873 22.4749600001039,113.903096999827 22.4749580000118,113.903066999343 22.4749100004962,113.903067999389 22.4748729996892,113.903074999712 22.4745360003362,113.903071999573 22.4744829996907,113.903060999965 22.4743139999912,113.903058999873 22.4742699997608,113.902436155832 22.4738162814702,113.897310949 22.4739085890001,113.897498818 22.48293102,113.907207505 22.4827560950001))"
113.911967391,22.4781572329,37,0.0,"POLYGON ((113.916916096 22.482580587,113.916913493792 22.4824564470709,113.916865999866 22.4824189996372,113.916782999636 22.4823500000525,113.916711999959 22.4822669998222,113.916661999452 22.4821740000301,113.91658699959 22.4820790001458,113.916584999498 22.4820770000536,113.916474999821 22.4819850003076,113.916340999937 22.4819169998697,113.916158999638 22.4818520004695,113.915989999939 22.4818120004235,113.915827999662 22.4818030000085,113.915661000055 22.4818100003312,113.915476999664 22.48183899987,113.915329000033 22.4818810000081,113.91530399978 22.4818870002849,113.915255999365 22.4819010000312,113.915033999919 22.4819899996388,113.914822999182 22.4820970000765,113.914675999598 22.4821840004912,113.914540999667 22.4822760002373,113.914473999276 22.482222000445,113.914458999483 22.482224999684,113.914240999323 22.4823350002601,113.914059999969 22.4824510002135,113.913909999347 22.4825650000748,113.913750000062 22.4825870001899,113.913525999625 22.4826199999131,113.913481999395 22.4826250001437,113.913383999372 22.4826250001437,113.913353999787 22.4826250001437,113.913181999949 22.4826110003974,113.913005999927 22.4825819999594,113.912911000043 22.4825490002363,113.912844999697 22.4825260000748,113.91266499949 22.4824110001675,113.91262099926 22.4824029997986,113.912561999237 22.4824049998909,113.912473999675 22.4824429998447,113.912356999676 22.4822730000989,113.912235999492 22.4821060004915,113.912134999331 22.482009000515,113.912005999677 22.481899999985,113.911920999355 22.4818510004234,113.911723999263 22.4817890002622,113.911589999379 22.481716000493,113.911527999218 22.4816570004703,113.911552999471 22.481634000309,113.911551999425 22.4816170004243,113.911483999887 22.4814839996869,113.911515999564 22.481484999733,113.911567999264 22.4814639996639,113.911611999494 22.481453000056,113.911663000047 22.4813760001024,113.91167799984 22.4813030003333,113.911633999609 22.4810090002652,113.911574999587 22.4808290000583,113.911472999379 22.4803719996681,113.911458999633 22.4800970004762,113.91157399954 22.4795320005015,113.911647999356 22.4792019996726,113.911718999932 22.4788939998583,113.912766999697 22.4782770001835,113.912767999743 22.4782060005066,113.912728999744 22.4781670005068,113.912640999283 22.4781489996766,113.910806999244 22.4792760003871,113.910766999198 22.4792999996953,113.910753999497 22.4793300001794,113.91075599959 22.4793490001563,113.910758999728 22.4793809998334,113.910759999774 22.479397999718,113.910758999728 22.4794219999254,113.910751999405 22.4794369997178,113.910743999936 22.4794480002251,113.910610000051 22.479518999902,113.910575999383 22.4795369998327,113.910554999314 22.4795490003861,113.910415000052 22.4796319997171,113.910376000052 22.4796559999245,113.910320999315 22.4796959999705,113.910273239918 22.4797225875274,113.910223999338 22.4797499997627,113.910202999269 22.4797620003161,113.910112999615 22.47981299997,113.910097999823 22.4798220003851,113.910076999754 22.4798370001774,113.910052999546 22.4798530000159,113.910042999985 22.4798709999467,113.910026999247 22.4798699999006,113.909973999501 22.4798669997623,113.909876999524 22.4797909998548,113.90979999957 22.4797349999703,113.90971699934 22.4796729998092,113.909688999847 22.4796499996478,113.90962599964 22.4796020001323,113.90951700001 22.4795100003863,113.909161999826 22.4792590005025,113.908992999228 22.4791400004107,113.909040999642 22.479083999627,113.909821999686 22.4781660004606,113.909842999755 22.4781420002532,113.90954299941 22.4779230000465,113.909541999364 22.4779230000465,113.909540999318 22.4779240000926,113.909279999872 22.4782200002529,113.909262999987 22.4782420003681,113.909017999481 22.4785320002517,113.90902099962 22.4785350003901,113.908694999874 22.4789070004578,113.908687999552 22.4789149999274,113.908676999944 22.4789070004578,113.908398999714 22.4787030000434,113.908114999208 22.4784960003902,113.907991999831 22.4784059998371,113.907971999808 22.4783910000446,113.907952999831 22.4783770002984,113.907964999485 22.4783629996528,113.908019999324 22.4782950001142,113.908028999739 22.4782830004602,113.908032999923 22.4782790002757,113.908022999462 22.4782709999068,113.907955999969 22.478221000299,113.907938999186 22.4782089997456,113.907718999832 22.478049000461,113.907698999809 22.4780329997232,113.907676999694 22.4780159998386,113.907648999302 22.4779959998156,113.907604999971 22.4779599999541,113.908223999738 22.4772300004642,113.908655999875 22.4771739996804,113.909376999849 22.476338999845,113.90932200001 22.4761930003068,113.909293999618 22.4760570003303,113.909294999665 22.4759849997081,113.909313999641 22.4758940000082,113.909328999434 22.4757959999854,113.909379999987 22.4756460002627,113.909431999687 22.4755460001479,113.909473999825 22.4754809998483,113.910273239918 22.4750767581859,113.910770999382 22.4748250001737,113.911581999909 22.4744130000599,113.912140999607 22.4740690003842,113.912185999884 22.473988000246,113.912229999215 22.473835000385,113.912229999215 22.4736520000398,113.912226104383 22.4736396459736,113.907019009 22.4737337420001,113.907207505 22.4827560950001,113.916916096 22.482580587))"
113.921675619,22.4779814718,38,0.0,"MULTIPOLYGON (((113.917647497469 22.4825673208902,113.917598999494 22.4824960004901,113.917563999679 22.4824740003748,113.917302999334 22.4824540003518,113.917223999288 22.4824520002597,113.91717399968 22.4824760004671,113.91712999945 22.4825029999136,113.917078999796 22.4825100002363,113.916993999474 22.4824940003979,113.916917999566 22.4824599997293,113.916913493792 22.4824564470709,113.916916096 22.482580587,113.917647497469 22.4825673208902)),((113.92662459 22.482404495,113.926594505385 22.4809740449753,113.926134999231 22.4810830000804,113.926063999554 22.481098999919,113.926056999231 22.4810710004263,113.926018999277 22.4810799999421,113.9260259996 22.481108000334,113.926016000038 22.4811110004724,113.925353999188 22.4812729998491,113.925346999764 22.4812739998952,113.924029260942 22.4815962953327,113.923408999426 22.4817480001702,113.922858999243 22.4818860002388,113.922551999475 22.4819590000079,113.921888999478 22.4821230003762,113.921656999571 22.4821800003068,113.92163899964 22.4821840004912,113.921620999709 22.4822000003298,113.921601999733 22.4822170002145,113.921570999202 22.482253000076,113.921545999848 22.4822920000758,113.921537999479 22.4823130001449,113.921524999779 22.4823500000525,113.921523999733 22.4823600005136,113.921519999548 22.482395000329,113.921518999502 22.4824160003982,113.921521999641 22.4824389996601,113.921531966769 22.4824968646518,113.92662459 22.482404495)))"
113.931383751,22.4778051275,39,2.0,"POLYGON ((113.931220990915 22.4823208489427,113.931106999189 22.4819759998925,113.931105 22.4819719997081,113.931002999789 22.4816649999398,113.930989999189 22.48162599994,113.930989999189 22.4816219997555,113.930985999904 22.4815770003783,113.930995999466 22.4815780004244,113.931050999304 22.4811090003801,113.931130999396 22.4804240002675,113.931192999557 22.479893000062,113.928775999613 22.4804620002211,113.928692999382 22.4804820002442,113.928693999429 22.4804879996215,113.928715999544 22.4805659996212,113.928710999313 22.4805669996673,113.927505999502 22.4808510001736,113.927356999826 22.480885999989,113.927339999941 22.4808900001734,113.927338999895 22.4808870000351,113.927330999526 22.4808560004042,113.92731699978 22.4808049998509,113.927021999666 22.4808740003349,113.92699499932 22.4808799997122,113.926925999735 22.4808970004962,113.926918999412 22.4808680000582,113.926805999597 22.4808940003579,113.926813999966 22.4809219998505,113.926594505385 22.4809740449753,113.92662459 22.482404495,113.931220990915 22.4823208489427))"
114.484577159,22.4667903142,40,-1.0,"POLYGON ((114.489541225 22.471193957,114.489465637205 22.4681791587071,114.489086000019 22.4683300001295,114.488026118411 22.4681368860085,114.486726 22.4679000000849,114.483920999255 22.4684629999676,114.481530999656 22.4700300002844,114.480440999752 22.4710149998424,114.481010733682 22.4713784892417,114.489541225 22.471193957))"
114.49427914,22.4665801885,41,-1.0,"POLYGON ((114.499243461 22.4709834940001,114.499016753 22.4619663690001,114.495202492557 22.4620490775371,114.49519999958 22.4622149996226,114.495803999555 22.4650200003728,114.49383899977 22.4669920004805,114.492012000054 22.4673590003176,114.491033999919 22.4675560004092,114.489465637205 22.4681791587071,114.489541225 22.471193957,114.499243461 22.4709834940001))"
114.503981005,22.4663694812,42,-1.0,"POLYGON ((114.508945581 22.470772449,114.508718248 22.461755418,114.499016753 22.4619663690001,114.499243461 22.4709834940001,114.508945581 22.470772449))"
114.513682755,22.4661581925,43,-1.0,"POLYGON ((114.518647586 22.470560823,114.518419627 22.461543885,114.508718248 22.461755418,114.508945581 22.470772449,114.518647586 22.470560823))"
114.523384388,22.465946322,44,-1.0,"POLYGON ((114.526410759241 22.4703910194288,114.526388999853 22.4702769999836,114.52633500006 22.4699360004461,114.526327999737 22.469805999847,114.526311999899 22.4694680004479,114.526267999669 22.4686749998514,114.526747999321 22.4676789997861,114.527022999412 22.4672099997418,114.528031000031 22.4671299996499,114.528257999707 22.4670300004342,114.528265346776 22.4670300878921,114.528150037553 22.4624815404838,114.527799999271 22.4623379998988,114.527401999802 22.4626509999437,114.525777840925 22.4613830007741,114.518419627 22.461543885,114.518647586 22.470560823,114.526410759241 22.4703910194288))"
114.533085906,22.4657338698,45,-1.0,"POLYGON ((114.528150037553 22.4624815404838,114.528265346776 22.4670300878921,114.528845999843 22.4670369998577,114.529294180582 22.4668649658456,114.529749999263 22.4666900000435,114.530034999816 22.466057999677,114.529866999263 22.4651219996806,114.529294180582 22.4637710246132,114.529057999727 22.4632139998263,114.52835599973 22.4625659996212,114.528150037553 22.4624815404838))"
113.863610529,22.488049984,46,3.0,"POLYGON ((113.868558266 22.4924749460001,113.868379259371 22.4837953620773,113.867691999386 22.4857809999932,113.867461067874 22.4864481359728,113.867331999872 22.486821000289,113.867102999204 22.4874840002865,113.866650999944 22.4887860000739,113.865611999694 22.4917999996703,113.865564999325 22.491927000131,113.865511999579 22.4920779998998,113.865353802697 22.4925319311281,113.868558266 22.4924749460001))"
113.873319864,22.4878770626,47,0.0,"POLYGON ((113.878267867 22.492301694,113.878081157 22.4832791200001,113.868498781745 22.4834500369276,113.868379259371 22.4837953620773,113.868558266 22.4924749460001,113.878267867 22.492301694))"
113.883029103,22.4877035575,48,0.0,"POLYGON ((113.887977373 22.492127859,113.887790036 22.483105362,113.878081157 22.4832791200001,113.878267867 22.492301694,113.887977373 22.492127859))"
